pin,slack
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_10:IPENn,
PWRITE_ibuf/U0/U_IOPAD:PAD,
PWRITE_ibuf/U0/U_IOPAD:Y,
AHB_IF_0/HWDATA[22]:ADn,
AHB_IF_0/HWDATA[22]:ALn,5922
AHB_IF_0/HWDATA[22]:CLK,7445
AHB_IF_0/HWDATA[22]:D,8625
AHB_IF_0/HWDATA[22]:EN,3433
AHB_IF_0/HWDATA[22]:LAT,
AHB_IF_0/HWDATA[22]:Q,7445
AHB_IF_0/HWDATA[22]:SD,
AHB_IF_0/HWDATA[22]:SLn,
SPI_Master_0/continue:ADn,
SPI_Master_0/continue:ALn,
SPI_Master_0/continue:CLK,5297
SPI_Master_0/continue:D,3579
SPI_Master_0/continue:EN,8266
SPI_Master_0/continue:LAT,
SPI_Master_0/continue:Q,5297
SPI_Master_0/continue:SD,
SPI_Master_0/continue:SLn,
AHB_IF_0/HADDR[15]:ADn,
AHB_IF_0/HADDR[15]:ALn,5922
AHB_IF_0/HADDR[15]:CLK,6577
AHB_IF_0/HADDR[15]:D,7341
AHB_IF_0/HADDR[15]:EN,3183
AHB_IF_0/HADDR[15]:LAT,
AHB_IF_0/HADDR[15]:Q,6577
AHB_IF_0/HADDR[15]:SD,
AHB_IF_0/HADDR[15]:SLn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2[0]:A,4148
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2[0]:B,5357
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2[0]:C,3900
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2[0]:D,3892
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/slave_arbiter/arbRegSMCurrentState_ns_i_0_a2[0]:Y,3892
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_115:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_115:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_115:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_115:IPB,
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:ADn,
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:ALn,8492
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:CLK,7526
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:D,
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:EN,7398
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:LAT,
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:Q,7526
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:SD,
eSRAM_eNVM_access_0/CORERESETP_0/mss_ready_select:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_160:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_160:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_160:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_160:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_159:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_159:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_159:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_159:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_159:IPB,
AHB_IF_0/ahb_fsm_current_state[0]:ADn,
AHB_IF_0/ahb_fsm_current_state[0]:ALn,5922
AHB_IF_0/ahb_fsm_current_state[0]:CLK,5513
AHB_IF_0/ahb_fsm_current_state[0]:D,3766
AHB_IF_0/ahb_fsm_current_state[0]:EN,
AHB_IF_0/ahb_fsm_current_state[0]:LAT,
AHB_IF_0/ahb_fsm_current_state[0]:Q,5513
AHB_IF_0/ahb_fsm_current_state[0]:SD,
AHB_IF_0/ahb_fsm_current_state[0]:SLn,
SPI_Master_0/PWDATA_buf_RNO[30]:A,7616
SPI_Master_0/PWDATA_buf_RNO[30]:B,7526
SPI_Master_0/PWDATA_buf_RNO[30]:C,4707
SPI_Master_0/PWDATA_buf_RNO[30]:D,6878
SPI_Master_0/PWDATA_buf_RNO[30]:Y,4707
eSRAM_eNVM_RW_0/data_lm_0[17]:A,5290
eSRAM_eNVM_RW_0/data_lm_0[17]:B,4750
eSRAM_eNVM_RW_0/data_lm_0[17]:C,7305
eSRAM_eNVM_RW_0/data_lm_0[17]:Y,4750
eSRAM_eNVM_RW_0/current_state_RNIH70A1[5]:A,4937
eSRAM_eNVM_RW_0/current_state_RNIH70A1[5]:B,4777
eSRAM_eNVM_RW_0/current_state_RNIH70A1[5]:C,4839
eSRAM_eNVM_RW_0/current_state_RNIH70A1[5]:D,4709
eSRAM_eNVM_RW_0/current_state_RNIH70A1[5]:Y,4709
AHB_IF_0/HADDR_6[16]:A,7341
AHB_IF_0/HADDR_6[16]:B,7518
AHB_IF_0/HADDR_6[16]:Y,7341
SPI_Master_0/PRDATA[25]:ADn,
SPI_Master_0/PRDATA[25]:ALn,5922
SPI_Master_0/PRDATA[25]:CLK,
SPI_Master_0/PRDATA[25]:D,8617
SPI_Master_0/PRDATA[25]:EN,3476
SPI_Master_0/PRDATA[25]:LAT,
SPI_Master_0/PRDATA[25]:Q,
SPI_Master_0/PRDATA[25]:SD,
SPI_Master_0/PRDATA[25]:SLn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[11]:A,7344
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[11]:B,7499
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/HWDATA[11]:Y,7344
SPI_Master_0/PWDATA_buf[15]:ADn,
SPI_Master_0/PWDATA_buf[15]:ALn,
SPI_Master_0/PWDATA_buf[15]:CLK,7526
SPI_Master_0/PWDATA_buf[15]:D,4707
SPI_Master_0/PWDATA_buf[15]:EN,2112
SPI_Master_0/PWDATA_buf[15]:LAT,
SPI_Master_0/PWDATA_buf[15]:Q,7526
SPI_Master_0/PWDATA_buf[15]:SD,
SPI_Master_0/PWDATA_buf[15]:SLn,
eSRAM_eNVM_RW_0/ram_wdata[21]:ADn,
eSRAM_eNVM_RW_0/ram_wdata[21]:ALn,
eSRAM_eNVM_RW_0/ram_wdata[21]:CLK,7616
eSRAM_eNVM_RW_0/ram_wdata[21]:D,8625
eSRAM_eNVM_RW_0/ram_wdata[21]:EN,3236
eSRAM_eNVM_RW_0/ram_wdata[21]:LAT,
eSRAM_eNVM_RW_0/ram_wdata[21]:Q,7616
eSRAM_eNVM_RW_0/ram_wdata[21]:SD,
eSRAM_eNVM_RW_0/ram_wdata[21]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_180:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_180:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_180:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_180:IPA,
AHB_IF_0/HWDATA[26]:ADn,
AHB_IF_0/HWDATA[26]:ALn,5922
AHB_IF_0/HWDATA[26]:CLK,7492
AHB_IF_0/HWDATA[26]:D,8625
AHB_IF_0/HWDATA[26]:EN,3433
AHB_IF_0/HWDATA[26]:LAT,
AHB_IF_0/HWDATA[26]:Q,7492
AHB_IF_0/HWDATA[26]:SD,
AHB_IF_0/HWDATA[26]:SLn,
ss_n_obuf/U0/U_IOOUTFF:A,
ss_n_obuf/U0/U_IOOUTFF:Y,
eSRAM_eNVM_RW_0/addr_temp_cry[3]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[3]:B,4974
eSRAM_eNVM_RW_0/addr_temp_cry[3]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[3]:CC,6051
eSRAM_eNVM_RW_0/addr_temp_cry[3]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[3]:P,4974
eSRAM_eNVM_RW_0/addr_temp_cry[3]:S,6051
eSRAM_eNVM_RW_0/addr_temp_cry[3]:UB,
eSRAM_eNVM_RW_0/addr_temp[2]:ADn,
eSRAM_eNVM_RW_0/addr_temp[2]:ALn,
eSRAM_eNVM_RW_0/addr_temp[2]:CLK,5025
eSRAM_eNVM_RW_0/addr_temp[2]:D,3414
eSRAM_eNVM_RW_0/addr_temp[2]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[2]:LAT,
eSRAM_eNVM_RW_0/addr_temp[2]:Q,5025
eSRAM_eNVM_RW_0/addr_temp[2]:SD,
eSRAM_eNVM_RW_0/addr_temp[2]:SLn,
SPI_Master_0/PRDATA_buf[27]:ADn,
SPI_Master_0/PRDATA_buf[27]:ALn,
SPI_Master_0/PRDATA_buf[27]:CLK,8617
SPI_Master_0/PRDATA_buf[27]:D,8617
SPI_Master_0/PRDATA_buf[27]:EN,3329
SPI_Master_0/PRDATA_buf[27]:LAT,
SPI_Master_0/PRDATA_buf[27]:Q,8617
SPI_Master_0/PRDATA_buf[27]:SD,
SPI_Master_0/PRDATA_buf[27]:SLn,
PRDATA_obuf[10]/U0/U_IOENFF:A,
PRDATA_obuf[10]/U0/U_IOENFF:Y,
SPI_Master_0/PWDATA_buf[9]:ADn,
SPI_Master_0/PWDATA_buf[9]:ALn,
SPI_Master_0/PWDATA_buf[9]:CLK,7526
SPI_Master_0/PWDATA_buf[9]:D,4707
SPI_Master_0/PWDATA_buf[9]:EN,2112
SPI_Master_0/PWDATA_buf[9]:LAT,
SPI_Master_0/PWDATA_buf[9]:Q,7526
SPI_Master_0/PWDATA_buf[9]:SD,
SPI_Master_0/PWDATA_buf[9]:SLn,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_238:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_238:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_238:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_238:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_238:IPB,
AHB_IF_0/HWDATA[13]:ADn,
AHB_IF_0/HWDATA[13]:ALn,5922
AHB_IF_0/HWDATA[13]:CLK,7411
AHB_IF_0/HWDATA[13]:D,8625
AHB_IF_0/HWDATA[13]:EN,3433
AHB_IF_0/HWDATA[13]:LAT,
AHB_IF_0/HWDATA[13]:Q,7411
AHB_IF_0/HWDATA[13]:SD,
AHB_IF_0/HWDATA[13]:SLn,
eSRAM_eNVM_RW_0/ram_waddr_RNO[4]:A,7469
eSRAM_eNVM_RW_0/ram_waddr_RNO[4]:B,7483
eSRAM_eNVM_RW_0/ram_waddr_RNO[4]:C,4285
eSRAM_eNVM_RW_0/ram_waddr_RNO[4]:D,3634
eSRAM_eNVM_RW_0/ram_waddr_RNO[4]:Y,3634
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_208:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_208:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_208:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_208:IPB,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_15:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_15:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_15:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPA,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPB,
SPI_Master_0/CLKOUT_8_1_iv_0_a2_1_2:A,6531
SPI_Master_0/CLKOUT_8_1_iv_0_a2_1_2:B,6433
SPI_Master_0/CLKOUT_8_1_iv_0_a2_1_2:C,5057
SPI_Master_0/CLKOUT_8_1_iv_0_a2_1_2:D,5273
SPI_Master_0/CLKOUT_8_1_iv_0_a2_1_2:Y,5057
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_12:B,8443
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_12:C,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_12:IPB,8443
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_12:IPC,
eSRAM_eNVM_RW_0/current_state[13]:ADn,
eSRAM_eNVM_RW_0/current_state[13]:ALn,5922
eSRAM_eNVM_RW_0/current_state[13]:CLK,4658
eSRAM_eNVM_RW_0/current_state[13]:D,6180
eSRAM_eNVM_RW_0/current_state[13]:EN,
eSRAM_eNVM_RW_0/current_state[13]:LAT,
eSRAM_eNVM_RW_0/current_state[13]:Q,4658
eSRAM_eNVM_RW_0/current_state[13]:SD,
eSRAM_eNVM_RW_0/current_state[13]:SLn,
AHB_IF_0/HWDATA[17]:ADn,
AHB_IF_0/HWDATA[17]:ALn,5922
AHB_IF_0/HWDATA[17]:CLK,7334
AHB_IF_0/HWDATA[17]:D,8625
AHB_IF_0/HWDATA[17]:EN,3433
AHB_IF_0/HWDATA[17]:LAT,
AHB_IF_0/HWDATA[17]:Q,7334
AHB_IF_0/HWDATA[17]:SD,
AHB_IF_0/HWDATA[17]:SLn,
SPI_Master_0/count[18]:ADn,
SPI_Master_0/count[18]:ALn,
SPI_Master_0/count[18]:CLK,1487
SPI_Master_0/count[18]:D,5116
SPI_Master_0/count[18]:EN,
SPI_Master_0/count[18]:LAT,
SPI_Master_0/count[18]:Q,1487
SPI_Master_0/count[18]:SD,
SPI_Master_0/count[18]:SLn,
eSRAM_eNVM_RW_0/addr_temp_cnst_0_a2_i_0_a2_0[19]:A,3525
eSRAM_eNVM_RW_0/addr_temp_cnst_0_a2_i_0_a2_0[19]:B,3578
eSRAM_eNVM_RW_0/addr_temp_cnst_0_a2_i_0_a2_0[19]:Y,3525
PRDATA_obuf[3]/U0/U_IOOUTFF:A,
PRDATA_obuf[3]/U0/U_IOOUTFF:Y,
AHB_IF_0/HADDR_6[31]:A,7341
AHB_IF_0/HADDR_6[31]:B,7518
AHB_IF_0/HADDR_6[31]:Y,7341
eSRAM_eNVM_RW_0/data[13]:ADn,
eSRAM_eNVM_RW_0/data[13]:ALn,5922
eSRAM_eNVM_RW_0/data[13]:CLK,5241
eSRAM_eNVM_RW_0/data[13]:D,4806
eSRAM_eNVM_RW_0/data[13]:EN,3406
eSRAM_eNVM_RW_0/data[13]:LAT,
eSRAM_eNVM_RW_0/data[13]:Q,5241
eSRAM_eNVM_RW_0/data[13]:SD,
eSRAM_eNVM_RW_0/data[13]:SLn,
SPI_Master_0/PRDATA_buf[7]:ADn,
SPI_Master_0/PRDATA_buf[7]:ALn,
SPI_Master_0/PRDATA_buf[7]:CLK,8617
SPI_Master_0/PRDATA_buf[7]:D,8617
SPI_Master_0/PRDATA_buf[7]:EN,3329
SPI_Master_0/PRDATA_buf[7]:LAT,
SPI_Master_0/PRDATA_buf[7]:Q,8617
SPI_Master_0/PRDATA_buf[7]:SD,
SPI_Master_0/PRDATA_buf[7]:SLn,
eSRAM_eNVM_RW_0/data_lm_0[23]:A,5160
eSRAM_eNVM_RW_0/data_lm_0[23]:B,4750
eSRAM_eNVM_RW_0/data_lm_0[23]:C,7305
eSRAM_eNVM_RW_0/data_lm_0[23]:Y,4750
eSRAM_eNVM_RW_0/addr_temp[19]:ADn,
eSRAM_eNVM_RW_0/addr_temp[19]:ALn,
eSRAM_eNVM_RW_0/addr_temp[19]:CLK,6359
eSRAM_eNVM_RW_0/addr_temp[19]:D,3414
eSRAM_eNVM_RW_0/addr_temp[19]:EN,3235
eSRAM_eNVM_RW_0/addr_temp[19]:LAT,
eSRAM_eNVM_RW_0/addr_temp[19]:Q,6359
eSRAM_eNVM_RW_0/addr_temp[19]:SD,
eSRAM_eNVM_RW_0/addr_temp[19]:SLn,
SPI_Master_0/count[17]:ADn,
SPI_Master_0/count[17]:ALn,
SPI_Master_0/count[17]:CLK,1399
SPI_Master_0/count[17]:D,5260
SPI_Master_0/count[17]:EN,
SPI_Master_0/count[17]:LAT,
SPI_Master_0/count[17]:Q,1399
SPI_Master_0/count[17]:SD,
SPI_Master_0/count[17]:SLn,
CLKOUT_obuft/U0/U_IOPAD:D,
CLKOUT_obuft/U0/U_IOPAD:E,
CLKOUT_obuft/U0/U_IOPAD:PAD,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_34:EN,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/FF_34:IPENn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/g0_1:A,3372
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/g0_1:B,3598
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/g0_1:C,3522
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/slavestage_16/g0_1:Y,3372
PRDATA_obuf[11]/U0/U_IOENFF:A,
PRDATA_obuf[11]/U0/U_IOENFF:Y,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[14]:A,7484
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[14]:B,7440
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[14]:C,5050
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[14]:D,7325
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SADDRSEL_0_a2[14]:Y,5050
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_28:B,8456
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_28:C,
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_28:IPB,8456
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_28:IPC,
eSRAM_eNVM_RW_0/addr_temp_lm_0[25]:A,3558
eSRAM_eNVM_RW_0/addr_temp_lm_0[25]:B,5062
eSRAM_eNVM_RW_0/addr_temp_lm_0[25]:Y,3558
eSRAM_eNVM_RW_0/current_state[1]:ADn,
eSRAM_eNVM_RW_0/current_state[1]:ALn,5922
eSRAM_eNVM_RW_0/current_state[1]:CLK,3301
eSRAM_eNVM_RW_0/current_state[1]:D,5154
eSRAM_eNVM_RW_0/current_state[1]:EN,
eSRAM_eNVM_RW_0/current_state[1]:LAT,
eSRAM_eNVM_RW_0/current_state[1]:Q,3301
eSRAM_eNVM_RW_0/current_state[1]:SD,
eSRAM_eNVM_RW_0/current_state[1]:SLn,
AHB_IF_0/HWDATA_int[25]:ADn,
AHB_IF_0/HWDATA_int[25]:ALn,
AHB_IF_0/HWDATA_int[25]:CLK,8625
AHB_IF_0/HWDATA_int[25]:D,8617
AHB_IF_0/HWDATA_int[25]:EN,6922
AHB_IF_0/HWDATA_int[25]:LAT,
AHB_IF_0/HWDATA_int[25]:Q,8625
AHB_IF_0/HWDATA_int[25]:SD,
AHB_IF_0/HWDATA_int[25]:SLn,
AHB_IF_0/ahb_fsm_current_state_ns_0_a2_0_1[0]:A,4992
AHB_IF_0/ahb_fsm_current_state_ns_0_a2_0_1[0]:B,4951
AHB_IF_0/ahb_fsm_current_state_ns_0_a2_0_1[0]:C,4832
AHB_IF_0/ahb_fsm_current_state_ns_0_a2_0_1[0]:D,4738
AHB_IF_0/ahb_fsm_current_state_ns_0_a2_0_1[0]:Y,4738
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0:A,4928
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0:B,3380
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0:C,5921
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0:D,5513
AHB_IF_0/un1_HADDR_0_sqmuxa_i_0_o2_s_0:Y,3380
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_73:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_73:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_73:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_73:IPA,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:ADn,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:ALn,5922
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:CLK,2552
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:D,5998
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:EN,4510
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:LAT,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:Q,2552
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:SD,
eSRAM_eNVM_access_0/CoreAHBLite_0/matrix4x16/masterstage_0/SDATASELInt[13]:SLn,
SPI_Master_0/PWDATA_buf_RNO[18]:A,7616
SPI_Master_0/PWDATA_buf_RNO[18]:B,7526
SPI_Master_0/PWDATA_buf_RNO[18]:C,4707
SPI_Master_0/PWDATA_buf_RNO[18]:D,6878
SPI_Master_0/PWDATA_buf_RNO[18]:Y,4707
PRDATA_obuf[25]/U0/U_IOPAD:D,
PRDATA_obuf[25]/U0/U_IOPAD:E,
PRDATA_obuf[25]/U0/U_IOPAD:PAD,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_70:A,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_70:B,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_70:C,
eSRAM_eNVM_access_0/eSRAM_eNVM_access_HPMS_0/MSS_ADLIB_INST/IP_INTERFACE_70:IPB,
SPI_Master_0/PRDATA_buf[21]:ADn,
SPI_Master_0/PRDATA_buf[21]:ALn,
SPI_Master_0/PRDATA_buf[21]:CLK,8617
SPI_Master_0/PRDATA_buf[21]:D,8617
SPI_Master_0/PRDATA_buf[21]:EN,3329
SPI_Master_0/PRDATA_buf[21]:LAT,
SPI_Master_0/PRDATA_buf[21]:Q,8617
SPI_Master_0/PRDATA_buf[21]:SD,
SPI_Master_0/PRDATA_buf[21]:SLn,
eSRAM_eNVM_RW_0/un1_READ_1_sqmuxa_2_i_0_a3_1:A,6446
eSRAM_eNVM_RW_0/un1_READ_1_sqmuxa_2_i_0_a3_1:B,6380
eSRAM_eNVM_RW_0/un1_READ_1_sqmuxa_2_i_0_a3_1:C,6322
eSRAM_eNVM_RW_0/un1_READ_1_sqmuxa_2_i_0_a3_1:D,6196
eSRAM_eNVM_RW_0/un1_READ_1_sqmuxa_2_i_0_a3_1:Y,6196
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_17:B,8448
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_17:C,8565
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_17:IPB,8448
TPSRAM_0/eSRAM_eNVM_access_top_TPSRAM_0_TPSRAM_R0C0/CFG_17:IPC,8565
SPI_Master_0/count_0[8]:A,5379
SPI_Master_0/count_0[8]:B,5765
SPI_Master_0/count_0[8]:Y,5379
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_11:A,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_11:B,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_11:C,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_11:IPA,
eSRAM_eNVM_access_0/CCC_0/CCC_INST/IP_INTERFACE_11:IPB,
AHB_IF_0/DATAOUT[27]:ADn,
AHB_IF_0/DATAOUT[27]:ALn,5922
AHB_IF_0/DATAOUT[27]:CLK,8625
AHB_IF_0/DATAOUT[27]:D,4891
AHB_IF_0/DATAOUT[27]:EN,3425
AHB_IF_0/DATAOUT[27]:LAT,
AHB_IF_0/DATAOUT[27]:Q,8625
AHB_IF_0/DATAOUT[27]:SD,
AHB_IF_0/DATAOUT[27]:SLn,
eSRAM_eNVM_RW_0/addr_temp_cry[30]:A,
eSRAM_eNVM_RW_0/addr_temp_cry[30]:B,6210
eSRAM_eNVM_RW_0/addr_temp_cry[30]:C,
eSRAM_eNVM_RW_0/addr_temp_cry[30]:CC,4995
eSRAM_eNVM_RW_0/addr_temp_cry[30]:D,
eSRAM_eNVM_RW_0/addr_temp_cry[30]:P,
